id|name|rank|address|phone|avg_price|url
d10510462|Icon Cafè Milano|4.5|Via Losanna 15, 20154 Milano Italia|+393924604738|€|https://www.tripadvisor.it/Restaurant_Review-g187849-d10510462-Reviews-Icon_Cafe_Milano-Milan_Lombardy.html
d8317442|San Maurì|4.5|Via San Maurilio 4, 20123 Milano Italia|+39028900588|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d8317442-Reviews-San_Mauri-Milan_Lombardy.html
d1766193|Il Capestrano Ristorante Abruzzese|4.5|Via Gian Francesco Pizzi 14 Traversa Via Ripamonti, 20141 Milano Italia|+39025693345|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d1766193-Reviews-Il_Capestrano_Ristorante_Abruzzese-Milan_Lombardy.html
d2048527|Nerino Dieci Trattoria|4.5|Via Nerino 10, 20123 Milano Italia|+390239831019|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d2048527-Reviews-Nerino_Dieci_Trattoria-Milan_Lombardy.html
d21059042|Crocca - Via Fiamma|4.5|Via Galvano Fiamma 4, 20129 Milano Italia|+390238295323|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d21059042-Reviews-Crocca_Via_Fiamma-Milan_Lombardy.html
d10338737|Pasta d'Autore|4.5|Corso di Porta Ticinese, 16 Next to Colonne S. Lorenzo, 20123 Milano Italia|+390235953304|€|https://www.tripadvisor.it/Restaurant_Review-g187849-d10338737-Reviews-Pasta_d_Autore-Milan_Lombardy.html
d3415792|Je suis Jambon|4.5|Piazza Della Trivulziana 4 Siamo Nella Piazza Pedonale tra viale dell'innovazione e viale Piero e Alberto Pirelli, 20126 Milano Italia|+393475558130|€|https://www.tripadvisor.it/Restaurant_Review-g187849-d3415792-Reviews-Je_suis_Jambon-Milan_Lombardy.html
d14793135|Porcobrado Milano|4.5|Via Jacopo Dal Verme 17, 20159 Milano Italia|+390287030181|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d14793135-Reviews-Porcobrado_Milano-Milan_Lombardy.html
d2361980|Botinero|4.5|Via San Marco 3 Zona Brera, 20121 Milano Italia|+390265560840|€€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d2361980-Reviews-Botinero_Restaurant-Milan_Lombardy.html
d12238277|Taverna Greca Rebetiko|4.5|Via L Cagnola 6, 20154 Milano Italia|+390239542148|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d12238277-Reviews-Taverna_Greca_Rebetiko-Milan_Lombardy.html
d1052123|Trattoria Arlati dal 1936|4.5|Via Alberto Nota 47 Angolo Via San Glicerio, 20126 Milano Italia|+39026433327|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d1052123-Reviews-Trattoria_Arlati_dal_1936-Milan_Lombardy.html
d13980424|Poku Poke Place|4.5|Corso Sempione 12, 20154 Milano Italia|+390233606935|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d13980424-Reviews-Poku_Poke_Place-Milan_Lombardy.html
d18219248|Gelmetti 1952|5.0|Via Vitruvio 11 incrocio con via Benedetto Marcello, 20124 Milano Italia|+393402674374|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d18219248-Reviews-Gelmetti_1952-Milan_Lombardy.html
d12949464|Zibo Cuochi Itineranti|4.5|Via Caminadella 21 Zona S'Ambrogio, 20123 Milano Italia|+390235999463|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d12949464-Reviews-Zibo_Cuochi_Itineranti-Milan_Lombardy.html
d7008484|Meat Art|4.5|Via Giulio Romano 27, 20135 Milano Italia|+393938157274|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d7008484-Reviews-Meat_Art-Milan_Lombardy.html
d3323094|Bab|4.5|Via San Marco 34, 20121 Milano Italia|+390283422356|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d3323094-Reviews-Bab-Milan_Lombardy.html
d1933015|Il Principe dei Navigli|4.5|Via G.E. Pestalozzi N.2 Angolo Lodovico Il Moro, 20143 Milano Italia|+390289126248|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d1933015-Reviews-Il_Principe_dei_Navigli-Milan_Lombardy.html
d15128351|Fishion Restaurant|4.5|Via Pietro Maroncelli 15, 20154 Milano Italia|+390236764500|€€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d15128351-Reviews-Fishion_Restaurant-Milan_Lombardy.html
d13397847|MU Dimsum|4.5|Via Aminto Caretto, 3, 20124 Milano Italia|+393383582658|€€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d13397847-Reviews-MU_Dimsum-Milan_Lombardy.html
d12697541|Ramen Shop|4.5|Via Alessandro Tadino 13, 20124 Milano Italia|+390283481384|€|https://www.tripadvisor.it/Restaurant_Review-g187849-d12697541-Reviews-Ramen_Shop-Milan_Lombardy.html
d3513187|Bem Brasil|4.5|Via Bessarione, 5, 20139 Milano Italia|+393276149314|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d3513187-Reviews-Bem_Brasil-Milan_Lombardy.html
d2409933|Balafon|4.5|Via Teodosio 6, 20131 Milano Italia|+39022360155|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d2409933-Reviews-Balafon-Milan_Lombardy.html
d1541357|Ristorante Pizzeria One Way della Speranza|4.5|Via Lecco 7 Milano, 20124 Milano Italia|+390229514542|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d1541357-Reviews-Ristorante_Pizzeria_One_Way_della_Speranza-Milan_Lombardy.html
d1444177|Ristorante Il Cestino|4.0|Via Madonnina, 27, 20121 Milano Italia|+390286460146|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d1444177-Reviews-Trattoria_Il_Cestino-Milan_Lombardy.html
d7697449|Taglieri e Bicchieri|4.5|Via Anfiteatro, 4 Angolo C. So Garibaldi, 20121 Milano Italia|+390289096666|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d7697449-Reviews-Taglieri_e_Bicchieri-Milan_Lombardy.html
d12171949|Achar|4.5|Via Piero della Francesca 13, 20154 Milano Italia|+390287247049|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d12171949-Reviews-Achar-Milan_Lombardy.html
d787747|Sadler|4.5|Via Cardinale Ascanio Sforza 77 Chef CLAUDIO SADLER, 20141 Milano Italia|+390258104451|€€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d787747-Reviews-Sadler-Milan_Lombardy.html
d1215297|La rosa dei venti|4.5|Via Piero della Francesca,34, 20154 Milano Italia|+3902347338|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d1215297-Reviews-La_Rosa_dei_Venti-Milan_Lombardy.html
d2470178|Nico Ristorante Pizzeria|4.5|Via Terraggio 20, 20123 Milano Italia|+390286984006|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d2470178-Reviews-Nico_Ristorante_Pizzeria-Milan_Lombardy.html
d3842331|Amalfitana|4.5|Via Giovanni Paisiello 22, 20131 Milano Italia|+390270630400|€|https://www.tripadvisor.it/Restaurant_Review-g187849-d3842331-Reviews-Amalfitana-Milan_Lombardy.html
d5864705|Ristorante Berton|4.5|Via Mike Bongiorno, 13, 20124 Milano Italia|+390267075801|€€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d5864705-Reviews-Ristorante_Berton-Milan_Lombardy.html
d15643724|Taac Trattoria|4.5|Via Enrico Cialdini, 73 all'angolo con Via Don Giovanni Grioli, 20161 Milano Italia|+390245942127|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d15643724-Reviews-Taac_Trattoria-Milan_Lombardy.html
d2318762|La Mongolfiera|4.5|Via Giovanni da Milano 4, 20133 Milano Italia|+390270102664|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d2318762-Reviews-La_Mongolfiera-Milan_Lombardy.html
d2045578|Bomaki Sempione|4.0|Corso Sempione, 10, 20154 Milano Italia|+390233603346|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d2045578-Reviews-Bomaki_Sempione-Milan_Lombardy.html
d2018828|La Scalea|4.5|Via Monte San Gabriele, 4 a pochi passi dal teatro Zelig, 20127 Milano Italia|+39022579608|€|https://www.tripadvisor.it/Restaurant_Review-g187849-d2018828-Reviews-La_Scalea-Milan_Lombardy.html
d14177287|Visca Bistrot|4.5|Via Bligny 60, 20136 Milano Italia|+390246519713|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d14177287-Reviews-Visca_Bistrot-Milan_Lombardy.html
d12966760|PaninoLAB - Tortona District|4.5|Via Montevideo 8, 20144 Milano Italia|+390222220034|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d12966760-Reviews-PaninoLAB_Tortona_District-Milan_Lombardy.html
d7938829|Canter 1920|4.5|Via Pegaso 14, 20151 Milano Italia|+393388160758|€€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d7938829-Reviews-Canter_1920-Milan_Lombardy.html
d7366222|Ristorante Glauco|4.5|Via Achille Maiocchi 29, 20129 Milano Italia|+393450556465|€€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d7366222-Reviews-Ristorante_Glauco-Milan_Lombardy.html
d11778912|Rossini|4.5|Via dei Piatti 4, 20123 Milano Italia|+393471543027|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d11778912-Reviews-Rossini_Restaurant_Pizzeria-Milan_Lombardy.html
d2143402|Movida|4.5|Via Ascanio Sforza, 41 Quartiere Navigli, 20136 Milano Italia|+390258102043|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d2143402-Reviews-Movida-Milan_Lombardy.html
d2412469|Lungo la Notte|4.5|Via Lodovico Il Moro 131, 20142 Milano Italia|+39028139177|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d2412469-Reviews-Lungo_la_Notte-Milan_Lombardy.html
d2206626|Tigella's|4.0|Viale Corsica 38 Ang. via Grasselli, 20137 Milano Italia|+390239543224|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d2206626-Reviews-Tigella_s-Milan_Lombardy.html
d23695665|Mastro Tortello|4.5|Via Carlo Tenca, 15 2 min da Stazione Centrale, 20124 Milano Italia|+390296845984|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d23695665-Reviews-Mastro_Tortello-Milan_Lombardy.html
d2663913|Il Gusto di Virdis|4.5|Via Piero della Francesca 38, 20154 Milano Italia|+390233607093|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d2663913-Reviews-Il_Gusto_di_Virdis-Milan_Lombardy.html
d801051|Trattoria de la Trebia|4.5|Via Trebbia 32 Angolo via Adige, 20135 Milano Italia|+39025513380|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d801051-Reviews-Trattoria_de_la_Trebia-Milan_Lombardy.html
d2561907|Stravagario Bistrot|4.5|Via Garigliano 3, 20159 Milano Italia|+390266801622|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d2561907-Reviews-Stravagario_Bistrot-Milan_Lombardy.html
d2587263|Portobello|4.5|Via Plinio, 29, 20129 Milano Italia|+390229513306|€|https://www.tripadvisor.it/Restaurant_Review-g187849-d2587263-Reviews-Portobello-Milan_Lombardy.html
d1083281|Sauris & borc da bria|4.5|Via Pietro Toselli 2, 20127 Milano Italia|+390226825943|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d1083281-Reviews-Sauris_Borc_da_Bria-Milan_Lombardy.html
d7116181|Shannara 2 Da Danilo|4.5|Viale Isonzo, 24, 20135 Milano Italia|+390255019638|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d7116181-Reviews-Shannara_2_Da_Danilo-Milan_Lombardy.html
d14797984|la calanca da Leo|4.5|Viale Sabotino 4, 20135 Milano Italia|+390227202140|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d14797984-Reviews-La_calanca_da_Leo-Milan_Lombardy.html
d2077540|Ristorante Le Tournedos|4.5|Via Imperia, 7, 20142 Milano Italia|+390289503255|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d2077540-Reviews-Le_Tournedos-Milan_Lombardy.html
d2529442|La Coccinella|4.5|Piazza Tito Minniti 8 Isola, 20159 Milano Italia|+39026080407|€|https://www.tripadvisor.it/Restaurant_Review-g187849-d2529442-Reviews-La_Coccinella-Milan_Lombardy.html
d8419469|Angus and More|4.5|Viale Montenero, 57, 20135 Milano Italia|+39025457405|€|https://www.tripadvisor.it/Restaurant_Review-g187849-d8419469-Reviews-Angus_and_More-Milan_Lombardy.html
d1081851|Da Salvatore Trattoria Siciliana|4.5|Viale Brianza 35, 20127 Milano Italia|+39026692784|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d1081851-Reviews-Da_Salvatore_Trattoria_Siciliana-Milan_Lombardy.html
d12910609|Gastronomia Yamamoto|4.5|Via Amedei 5 angolo Via Fieno, 20123 Milano Italia|+390236741426|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d12910609-Reviews-Gastronomia_Yamamoto-Milan_Lombardy.html
d2045615|Ristorante La Brioschina|4.5|Piazza Francesco Carrara 21, 20141 Milano Italia|+390240027938|€€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d2045615-Reviews-Ristorante_La_Brioschina-Milan_Lombardy.html
d6947178|Sciura Maria panzerotti Viale Monza, 256|4.5|Viale Monza, 256, 20128 Milano Italia|+390239833338|€|https://www.tripadvisor.it/Restaurant_Review-g187849-d6947178-Reviews-Sciura_Maria_Panzerotti-Milan_Lombardy.html
d1392049|La Dogana del Buongusto|4.5|Via Molino delle Armi, 48 Zona Colonne San Lorenzo, 20123 Milano Italia|+390283242444|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d1392049-Reviews-La_Dogana_del_Buongusto-Milan_Lombardy.html
d8699166|All'Origine|4.0|Via Alfonso Lamarmora 36, 20122 Milano Italia|+39025464312|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d8699166-Reviews-All_Origine-Milan_Lombardy.html
d2017387|El barbapedana|4.5|Corso Cristoforo Colombo 7, 20144 Milano Italia|+393936697583|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d2017387-Reviews-El_Barbapedana-Milan_Lombardy.html
d8358662|Valentino Legend Milano|4.5|Via Agnello 8, 20121 Milano Italia|+390289096673|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d8358662-Reviews-Valentino_Legend_Milano-Milan_Lombardy.html
d13477620|Ambaradan|4.5|Via Lodovico Castelvetro 20, 20154 Milano Italia|+39023451701|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d13477620-Reviews-Ambaradan-Milan_Lombardy.html
d8143617|Bomaki Foppa|4.0|Largo la Foppa 1, 20121 Milano Italia|+390239663308|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d8143617-Reviews-Bomaki_Foppa-Milan_Lombardy.html
d3723138|Trattoria la Vecchia Guardia|4.5|Via della Commenda 21, 20122 Milano Italia|+390236631188|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d3723138-Reviews-Trattoria_la_Vecchia_Guardia-Milan_Lombardy.html
d17766584|Carmelina - Via Cadore 2|4.5|Via Cadore 2, 20135 Milano Italia|+390282871648|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d17766584-Reviews-Carmelina_Via_Cadore_2-Milan_Lombardy.html
d8277113|I Sapori Della Pasta|5.0|Via Alessandro Volta 15, 20121 Milano Italia|+39026552119|€|https://www.tripadvisor.it/Restaurant_Review-g187849-d8277113-Reviews-I_Sapori_Della_Pasta-Milan_Lombardy.html
d696596|Il Luogo di Aimo e Nadia|4.5|Via Privata Raimondo Montecuccoli, 6, 20147 Milano Italia|+3902416886|€€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d696596-Reviews-Il_Luogo_di_Aimo_e_Nadia-Milan_Lombardy.html
d12976884|Gialle & CO.|4.5|Via Alessandro Volta 12 Moscova, 20121 Milano Italia|+390236685599|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d12976884-Reviews-Gialle_CO-Milan_Lombardy.html
d10209513|Yang Sushi and Fusion|4.5|Via Gerolamo Cardano 8, 20124 Milano Italia|+390236564212|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d10209513-Reviews-Yang_Sushi_Fusion-Milan_Lombardy.html
d2601291|L'Angolo Nascosto|4.5|Via G. Battista Monteggia, 2 ang.via Pusiano, 20132 Milano Italia|+390226301354|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d2601291-Reviews-L_Angolo_Nascosto-Milan_Lombardy.html
d2552509|Pizzeria da Pino|4.5|Viale Fulvio Testi 78, 20126 Milano Italia|+39026428465|€|https://www.tripadvisor.it/Restaurant_Review-g187849-d2552509-Reviews-Pizzeria_da_Pino-Milan_Lombardy.html
d12652286|CIZ Cantina e Cucina Milano|4.5|Viale Premuda 44, 20129 Milano Italia|+390223189915|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d12652286-Reviews-CIZ_Cantina_e_Cucina_Milano-Milan_Lombardy.html
d9601033|Beirut Ristorante|4.5|Via Tito Livio 1 incrocio Viale Umbria, 50, 20137 Milano Italia|+390284347581|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d9601033-Reviews-Beirut_Ristorante-Milan_Lombardy.html
d1319802|Oficina do Sabor|4.5|Via Gaetana Agnesi 17 Zona Porta Romana, 20135 Milano Italia|+390258304965|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d1319802-Reviews-Oficina_do_Sabor-Milan_Lombardy.html
d789234|Nishiki|4.5|Corso Lodi 70, 20139 Milano Italia|+390287393828|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d789234-Reviews-Nishiki-Milan_Lombardy.html
d19974680|Pizza Bio|5.0|Via Degli Arcimboldi 5 Incrocio Via torino, 20123 Milano Italia|+390236756375|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d19974680-Reviews-Pizza_Bio-Milan_Lombardy.html
d1069435|De Santis|4.5|Corso Magenta 9, 20123 Milano Italia|+390272095124|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d1069435-Reviews-Panini_De_Santis-Milan_Lombardy.html
d1639401|Noblesse Oblige|4.5|Via Franchino Gaffurio 1, 20124 Milano Italia|+39026692773|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d1639401-Reviews-Noblesse_Oblige-Milan_Lombardy.html
d11905813|Kungfu Bao|4.5|Viale Monza, 37, 20125 Milano Italia|+390287388210|€|https://www.tripadvisor.it/Restaurant_Review-g187849-d11905813-Reviews-Kungfu_Bao-Milan_Lombardy.html
d8328277|The Brisket Milano|4.5|Ripa di Porta Ticinese 65, 20123 Milano Italia|+39028323479|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d8328277-Reviews-The_Brisket_Milano-Milan_Lombardy.html
d1066167|Ristorante Galleria|4.5|Galleria Vittorio Emanuele II 75, 20121 Milano Italia|+390286464912|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d1066167-Reviews-Ristorante_Galleria-Milan_Lombardy.html
d3822646|ATMosfera|4.5|Piazza Castello, 20121 Milano Italia|+390248607607|€€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d3822646-Reviews-ATMosfera-Milan_Lombardy.html
d13306999|Ramenamano|4.5|Via Paolo Lomazzo 20, 20154 Milano Italia|+390236536559|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d13306999-Reviews-Ramenamano-Milan_Lombardy.html
d6596791|Mes Amis|4.5|Via Domodossola 23 angolo Via G. Da Procida, 20145 Milano Italia|+390239434364|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d6596791-Reviews-Mes_Amis-Milan_Lombardy.html
d1937524|La Belle Alliance|4.0|Via Evangelista Torricelli 1, 20136 Milano Italia|+390299246410|€|https://www.tripadvisor.it/Restaurant_Review-g187849-d1937524-Reviews-La_Belle_Alliance-Milan_Lombardy.html
d13510487|Trapizzino MIlano|4.5|Via Marghera 12, 20149 Milano Italia|+39024693265|€|https://www.tripadvisor.it/Restaurant_Review-g187849-d13510487-Reviews-Trapizzino_MIlano-Milan_Lombardy.html
d8842900|Shannara 3|4.5|Via Atto Vannucci 22, 20135 Milano Italia|+390258316152|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d8842900-Reviews-Shannara_3_Milano-Milan_Lombardy.html
d4223199|Rita|4.5|Via Angelo Fumagalli, 1 Zona Navigli, Milano Italia|+39028372865|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d4223199-Reviews-Rita-Milan_Lombardy.html
d2409900|Ristorante Alba D'Oro|4.5|Via Morgagni Giovanni Battista, 40, 20129 Milano Italia|+390220242201|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d2409900-Reviews-Ristorante_Alba_D_Oro-Milan_Lombardy.html
d2555853|Norin Caffe Bistro|4.5|Via Generale Gustavo Fara 33 Norin bistro pizzeria, 20124 Milano Italia|+390267071339|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d2555853-Reviews-Norin_Caffe_Bistro-Milan_Lombardy.html
d8784022|Ingalera|4.5|Via Cristina Belgioioso 120 Carcere, 20157 Milano Italia|+393343081189|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d8784022-Reviews-Ingalera-Milan_Lombardy.html
